"wa","mw","mwlu"
"bdr:WA0RT2589","bdr:MW22704_3379","རྒྱལ་པོ་ཆེན་པོ་བཞིའི་གཏོར་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT2589","bdr:MW1PD95844_2471","རྒྱལ་པོ་ཆེན་པོ་བཞིའི་གཏོར་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT2589","bdr:MW23702_2589","རྒྱལ་པོ་ཆེན་པོ་བཞིའི་གཏོར་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT2595","bdr:MW2KG5015_3385","བདུད་རྩི་འབྱུང་བ་ཞེས་བྱ་བའི་གཏོར་མའི་ཆོ་ག"
"bdr:WA0RT2595","bdr:MW23703_3778","བདུད་རྩི་འབྱུང་བ་ཞེས་བྱ་བའི་གཏོར་མའི་ཆོ་ག"
"bdr:WA0RT2595","bdr:MW1PD95844_2477","བདུད་རྩི་འབྱུང་བ་ཞེས་བྱ་བའི་གཏོར་མའི་ཆོ་ག"
"bdr:WA0RT2595","bdr:MW23702_2595","བདུད་རྩི་འབྱུང་བ་ཞེས་བྱ་བའི་གཏོར་མའི་ཆོ་ག"
"bdr:WA0RT2595","bdr:MW1KG13126_4596","བདུད་རྩི་འབྱུང་བ་ཞེས་བྱ་བའི་གཏོར་མའི་ཆོ་ག"
"bdr:WA0RT2595","bdr:MW22704_3385","བདུད་རྩི་འབྱུང་བ་ཞེས་བྱ་བའི་གཏོར་མའི་ཆོ་ག"
"bdr:WA0RT2596","bdr:MW22704_3386","ཆུ་གཏོར་དྲི་མ་མེད་པའི་གཞུང"
"bdr:WA0RT2596","bdr:MW23703_3779","ཆུ་གཏོར་དྲི་མ་མེད་པའི་གཞུང"
"bdr:WA0RT2596","bdr:MW2KG5015_3386","ཆུ་གཏོར་དྲི་མ་མེད་པའི་གཞུང"
"bdr:WA0RT2596","bdr:MW1KG13126_4597","ཆུ་གཏོར་དྲི་མ་མེད་པའི་གཞུང"
"bdr:WA0RT2596","bdr:MW23702_2596","ཆུ་གཏོར་དྲི་མ་མེད་པའི་གཞུང"
"bdr:WA0RT2597","bdr:MW1KG13126_4598","ཀླུ་གཏོར་གྱི་ཆོ་ག"
"bdr:WA0RT2597","bdr:MW1PD95844_2479","ཀླུ་གཏོར་གྱི་ཆོ་ག"
"bdr:WA0RT2597","bdr:MW23702_2597","ཀླུ་གཏོར་གྱི་ཆོ་ག"
"bdr:WA0RT2597","bdr:MW2KG5015_3387","ཀླུ་གཏོར་གྱི་ཆོ་ག"
"bdr:WA0RT2597","bdr:MW23703_3780","ཀླུ་གཏོར་གྱི་ཆོ་ག"
"bdr:WA0RT2597","bdr:MW22704_3387","ཀླུ་གཏོར་གྱི་ཆོ་ག"
"bdr:WA0RT3088","bdr:MW1PD95844_0861","གཤིན་རྗེ་གཤེད་ནག་པོའི་ཞི་བའི་སྦྱིན་སྲེག་གི་ཆོ་ག་ཞེས་བྱ་བ།"
"bdr:WA0RT3088","bdr:MW23703_1956","གཤིན་རྗེ་གཤེད་ནག་པོའི་ཞི་བའི་སྦྱིན་སྲེག་གི་ཆོ་ག་ཞེས་བྱ་བ།"
"bdr:WA0RT3149","bdr:MW1PD95844_3029","ཤེས་རབས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ།"
"bdr:WA0RT3149","bdr:MW22704_3990","ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ།"
"bdr:WA0RT3149","bdr:MW1KG13126_5201","ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ།"
"bdr:WA0RT3149","bdr:MW22704_4671","ཤེས་རབས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ།"
"bdr:WA0RT3149","bdr:MW23703_3804","ཤེས་རབས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ།"
"bdr:WA0RT3149","bdr:MW23702_3887","ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ།"
"bdr:WA0RT3149","bdr:MW23702_3205","ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ།"
"bdr:WA0RT3149","bdr:MW1KG13126_5873","ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ།"
"bdr:WA0RT3149","bdr:MW2KG5015_3990","ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ།"
"bdr:WA0RT3149","bdr:MW2KG5015_4671","ཤེས་རབས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་བསྡུས་སྒྲོན་མ།"
"bdr:WA0RT3168","bdr:MW23702_3225","ཤེས་རབ་སྙིང་པོའི་རྣམ་པར་བཤད་པ།"
"bdr:WA0RT3168","bdr:MW22704_4011","ཤེས་རབ་སྙིང་པོའི་རྣམ་བཤད།"
"bdr:WA0RT3168","bdr:MW2KG5015_4011","ཤེས་རབ་སྙིང་པོའི་རྣམ་བཤད།"
"bdr:WA0RT3168","bdr:MW1PD95844_3050","ཤེས་རབ་སྙིང་པོའི་རྣམ་པར་བཤད་པ།"
"bdr:WA0RT3168","bdr:MW1KG13126_5222","ཤེས་རབ་སྙིང་པོའི་རྣམ་པར་བཤད་པ།"
"bdr:WA0RT3168","bdr:MW23703_3823","ཤེས་རབ་སྙིང་པོའི་རྣམ་པར་བཤད་པ་བཞུགས།"
"bdr:WA0RTI3247","bdr:IE0GR0296","Dipamkara [=Dipankara]: Satyadvayavataranama"
"bdr:WA0RT3247","bdr:MW22704_4087","བདེན་པ་གཉིས་ལ་འཇུག་པ།"
"bdr:WA0RT3247","bdr:MW2KG5015_4169","བདེན་པ་གཉིས་ལ་འཇུག་པ།"
"bdr:WA0RT3247","bdr:MW23703_3902","བདེན་པ་གཉིས་ལ་འཇུག་པ།"
"bdr:WA0RT3247","bdr:MW2KG5015_4087","བདེན་པ་གཉིས་ལ་འཇུག་པ།"
"bdr:WA0RT3247","bdr:MW23702_3383","བདེན་པ་གཉིས་ལ་འཇུག་པ།"
"bdr:WA0RT3247","bdr:MW1KG13126_5380","བདེན་པ་གཉིས་ལ་འཇུག་པ།"
"bdr:WA0RT3247","bdr:MW23702_3301","བདེན་པ་གཉིས་ལ་འཇུག་པ།"
"bdr:WA0RT3247","bdr:MW1KG13126_5298","བདེན་པ་གཉིས་ལ་འཇུག་པ།"
"bdr:WA0RT3247","bdr:MW1PD95844_3131","བདེན་པ་གཉིས་ལ་འཇུག་པ།"
"bdr:WA0RT3247","bdr:MW22704_4169","བདེན་པ་གཉིས་ལ་འཇུག་པ།"
"bdr:WA0RT3269","bdr:MW23702_3392","དྲན་པ་གཅིག་པའི་མན་ངག"
"bdr:WA0RT3269","bdr:MW23703_3928","དྲན་པ་གཅིག་པའི་མན་ངག"
"bdr:WA0RT3269","bdr:MW2KG5015_4178","དྲན་པ་གཅིག་པའི་མན་ངག"
"bdr:WA0RT3269","bdr:MW1KG13126_5323","དྲན་པ་གཅིག་པའི་མན་ངག"
"bdr:WA0RT3269","bdr:MW22704_4112","དྲན་པ་གཅིག་པའི་མན་ངག"
"bdr:WA0RT3269","bdr:MW1KG13126_5389","དྲན་པ་གཅིག་པའི་མན་ངག"
"bdr:WA0RT3269","bdr:MW2KG5015_4112","དྲན་པ་གཅིག་པའི་མན་ངག"
"bdr:WA0RT3269","bdr:MW1PD95844_3157","དྲན་པ་གཅིག་པའི་མན་ངག"
"bdr:WA0RT3269","bdr:MW22704_4178","དྲན་པ་གཅིག་པའི་མན་ངག"
"bdr:WA0RT3269","bdr:MW23702_3326","དྲན་པ་གཅིག་པའི་མན་ངག"
"bdr:WA0RT3269","bdr:MW1GS66286_599747","དྲན་པ་གཅིག་པའི་མན་ངག"
"bdr:WA0RT3270","bdr:MW23703_3929","དབུ་མའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT3270","bdr:MW22704_4115","དབུ་མའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT3270","bdr:MW22704_4170","དབུ་མའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT3270","bdr:MW1KG13126_5326","དབུ་མའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT3270","bdr:MW1PD95844_3158","དབུ་མའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT3270","bdr:MW23702_3329","དབུ་མའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT3270","bdr:MW1PD95844_3160","དབུ་མའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT3270","bdr:MW1KG13126_5324","དབུ་མའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT3270","bdr:MW2KG5015_4170","དབུ་མའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT3270","bdr:MW22704_4113","དབུ་མའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT3270","bdr:MW2KG5015_4115","དབུ་མའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT3270","bdr:MW2KG5015_4113","དབུ་མའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT3270","bdr:MW23702_3327","དབུ་མའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT3270","bdr:MW23702_3384","དབུ་མའི་མན་ངག་ཅེས་བྱ་བ།"
"bdr:WA0RT3271","bdr:MW23703_3930","དབུ་མའི་མན་ངག་རིན་པོ་ཆེའི་ཟ་མ་ཏོག་ཁ་ཕྱེ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT3271","bdr:MW1PD95844_3159","དབུ་མའི་མན་ངག་རིན་པོ་ཆེའི་ཟ་མ་ཏོག་ཁ་ཕྱེ་བ།"
"bdr:WA0RT3271","bdr:MW23702_3328","དབུ་མའི་མན་ངག་རིན་པོ་ཆེའི་ཟ་མ་ཏོག་ཁ་ཕྱེ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT3271","bdr:MW22704_4114","དབུ་མའི་མན་ངག་རིན་པོ་ཆེའི་ཟ་མ་ཏོག་ཁ་ཕྱེ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT3271","bdr:MW1KG13126_5325","དབུ་མའི་མན་ངག་རིན་པོ་ཆེའི་ཟ་མ་ཏོག་ཁ་ཕྱེ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT3271","bdr:MW2KG5015_4114","དབུ་མའི་མན་ངག་རིན་པོ་ཆེའི་ཟ་མ་ཏོག་ཁ་ཕྱེ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT3278","bdr:MW1KG13126_5333","མདོ་ཀུན་ལས་བཏུས་པའི་དོན་བསྡུས་པ།"
"bdr:WA0RT3278","bdr:MW22704_4122","མདོ་ཀུན་ལས་བཏུས་པའི་དོན་བསྡུས་པ།"
"bdr:WA0RT3278","bdr:MW2KG5015_4122","མདོ་ཀུན་ལས་བཏུས་པའི་དོན་བསྡུས་པ།"
"bdr:WA0RT3278","bdr:MW23703_3937","མདོ་ཀུན་ལས་བཏུས་པའི་དོན་བསྡུས་པ།"
"bdr:WA0RT3278","bdr:MW23702_3336","མདོ་ཀུན་ལས་བཏུས་པའི་དོན་བསྡུས་པ།"
"bdr:WA0RT3278","bdr:MW1PD95844_3167","མདོ་ཀུན་ལས་བཏུས་པའི་དོན་བསྡུས་པ།"
"bdr:WA0RT3278","bdr:MW00KG01606","མདོ་ཀུན་ལས་བསྟུས་པའི་དོན་བསྡུས་པ།"
"bdr:WA0RT3287","bdr:MW2KG5015_4131","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3287","bdr:MW1PD95844_3182","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3287","bdr:MW22704_4174","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3287","bdr:MW22704_4131","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3287","bdr:MW23703_3946","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3287","bdr:MW1KG13126_5342","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3287","bdr:MW2KG5015_4174","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3287","bdr:MW1KG13126_5385","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3287","bdr:MW1PD95844_3176","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3287","bdr:MW23702_3351","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3287","bdr:MW2KG5015_4137","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3287","bdr:MW23702_3345","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3287","bdr:MW23702_3388","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3287","bdr:MW1KG13126_5348","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3287","bdr:MW22704_4137","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་མདོ་ཙམ་གདམས་ངག་ཏུ་བྱས་པ།"
"bdr:WA0RT3288","bdr:MW23703_3947","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ།"
"bdr:WA0RT3288","bdr:MW1PD95844_3177","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ།"
"bdr:WA0RT3288","bdr:MW22704_4132","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ།"
"bdr:WA0RT3288","bdr:MW1KG13126_5343","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ།"
"bdr:WA0RT3288","bdr:MW2KG5015_4167","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ།"
"bdr:WA0RT3288","bdr:MW2KG5015_4132","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ།"
"bdr:WA0RT3288","bdr:MW22704_4167","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ།"
"bdr:WA0RT3288","bdr:MW23702_3346","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ།"
"bdr:WA0RT3288","bdr:MW23702_3381","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ།"
"bdr:WA0RT3288","bdr:MW1KG13126_5378","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ།"
"bdr:WA0RT3288","bdr:MW9LS7","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ"
"bdr:WA0RT3289","bdr:MW23702_3347","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མའི་དཀའ་འགྲེལ་ཞེས་བྱ་བ།"
"bdr:WA0RT3289","bdr:MW1PD95844_3178","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མའི་དཀའ་འགྲེལ་ཞེས་བྱ་བ།"
"bdr:WA0RT3289","bdr:MW2KG5015_4133","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མའི་དཀའ་འགྲེལ་ཞེས་བྱ་བ།"
"bdr:WA0RT3289","bdr:MW22704_4133","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མའི་དཀའ་འགྲེལ་ཞེས་བྱ་བ།"
"bdr:WA0RT3289","bdr:MW1KG13126_5344","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མའི་དཀའ་འགྲེལ་ཞེས་བྱ་བ།"
"bdr:WA0RT3289","bdr:MW23703_3948","བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མའི་དཀའ་འགྲེལ་ཞེས་བྱ་བ།"
"bdr:WA0RT3290","bdr:MW23702_3348","སྙིང་པོ་བསྡུས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3290","bdr:MW22704_4134","སྙིང་པོ་བསྡུས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3290","bdr:MW1KG13126_5345","སྙིང་པོ་བསྡུས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3290","bdr:MW1PD95844_3179","སྙིང་པོ་བསྡུས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3290","bdr:MW2KG5015_4134","སྙིང་པོ་བསྡུས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3290","bdr:MW2KG5015_4171","སྙིང་པོ་བསྡུས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3290","bdr:MW23703_3949","སྙིང་པོ་བསྡུས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3290","bdr:MW22704_4171","སྙིང་པོ་བསྡུས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3291","bdr:MW23703_3950","སྙིང་པོ་ངེས་པར་བསྡུ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT3291","bdr:MW1PD95844_3180","སྙིང་པོ་ངེས་པར་བསྡུ་བ།"
"bdr:WA0RT3291","bdr:MW22704_4135","སྙིང་པོ་ངེས་པར་བསྡུ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT3291","bdr:MW1KG13126_5346","སྙིང་པོ་ངེས་པར་བསྡུ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT3291","bdr:MW23702_3386","སྙིང་པོ་ངེས་པར་བསྡུ་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3291","bdr:MW22704_4172","སྙིང་པོ་ངེས་པར་བསྡུ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT3291","bdr:MW1KG13126_5383","སྙིང་པོ་ངེས་པར་བསྡུ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT3291","bdr:MW2KG5015_4135","སྙིང་པོ་ངེས་པར་བསྡུ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT3291","bdr:MW2KG5015_4172","སྙིང་པོ་ངེས་པར་བསྡུ་བ་ཞེས་བྱ་བ།"
"bdr:WA0RT3292","bdr:MW1KG13126_5347","བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ།"
"bdr:WA0RT3292","bdr:MW23703_3951","བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ།"
"bdr:WA0RT3292","bdr:MW2KG5015_4136","བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ།"
"bdr:WA0RT3292","bdr:MW1PD95844_3181","བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ།"
"bdr:WA0RT3292","bdr:MW23702_3387","བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ།"
"bdr:WA0RT3292","bdr:MW1KG13126_5384","བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ།"
"bdr:WA0RT3292","bdr:MW23702_3350","བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ།"
"bdr:WA0RT3292","bdr:MW2KG5015_4173","བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ།"
"bdr:WA0RT3292","bdr:MW22704_4173","བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ།"
"bdr:WA0RT3292","bdr:MW22704_4136","བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ།"
"bdr:WA0RT3292","bdr:MW23164_EC025D","བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་འཕྲེང་བ།"
"bdr:WA0RT3292","bdr:MW25275_159E79","བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ།"
"bdr:WA0RTI3293","bdr:IE0GR0288","Dipankarasrijnana: Bodhisattvadikarmikamargavataradesana"
"bdr:WA0RT3293","bdr:MW22704_4138","བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོ་པའི་ལམ་ལ་འཇུག་པ་བསྟན་པ།"
"bdr:WA0RT3293","bdr:MW2KG5015_4179","བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོ་པའི་ལམ་ལ་འཇུག་པ་བསྟན་པ།"
"bdr:WA0RT3293","bdr:MW1PD95844_3183","བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོ་པའི་ལམ་ལ་འཇུག་པ་བསྟན་པ།"
"bdr:WA0RT3293","bdr:MW23702_3352","བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོའི་ལམ་ལ་འཇུག་པ་བསྟན་པ།"
"bdr:WA0RT3293","bdr:MW1KG13126_5390","བྱང་ཆུབ་སེམས་དཔའི་ལས་དང་པོ་པའི་ལམ་ལ་འཇུག་པ་བསྟན་པ།"
"bdr:WA0RT3293","bdr:MW22704_4179","བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོ་པའི་ལམ་ལ་འཇུག་པ་བསྟན་པ།"
"bdr:WA0RT3293","bdr:MW1KG13126_5349","བྱང་ཆུབ་སེམས་དཔའི་ལས་དང་པོ་པའི་ལམ་ལ་འཇུག་པ་བསྟན་པ།"
"bdr:WA0RT3293","bdr:MW23703_3952","བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོ་པའི་ལམ་ལ་འཇུག་པ་བསྟན་པ།"
"bdr:WA0RT3293","bdr:MW23702_3393","བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོ་པའི་ལམ་ལ་འཇུག་པ་བསྟན་པ།"
"bdr:WA0RT3293","bdr:MW2KG5015_4138","བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོ་པའི་ལམ་ལ་འཇུག་པ་བསྟན་པ།"
"bdr:WA0RTI3294","bdr:IE0GR0295","Dipankarasrijnana: Saranagamanadesana"
"bdr:WA0RT3294","bdr:MW1KG13126_5391","སྐྱབས་སུ་འགྲོ་བ་བསྟན་པ།"
"bdr:WA0RT3294","bdr:MW2KG5015_4139","སྐྱབས་སུ་འགྲོ་བ་བསྟན་པ།"
"bdr:WA0RT3294","bdr:MW2KG5015_4180","སྐྱབས་སུ་འགྲོ་བ་བསྟན་པ།"
"bdr:WA0RT3294","bdr:MW1KG13126_5350","སྐྱབས་སུ་འགྲོ་བ་བསྟན་པ།"
"bdr:WA0RT3294","bdr:MW22704_4139","སྐྱབས་སུ་འགྲོ་བ་བསྟན་པ།"
"bdr:WA0RT3294","bdr:MW23702_3353","སྐྱབས་སུ་འགྲོ་བ་བསྟན་པ།"
"bdr:WA0RT3294","bdr:MW1PD95844_3184","སྐྱབས་སུ་འགྲོ་བ་བསྟན་པ།"
"bdr:WA0RT3294","bdr:MW22704_4180","སྐྱབས་སུ་འགྲོ་བ་བསྟན་པ།"
"bdr:WA0RT3294","bdr:MW23703_3953","སྐྱབས་སུ་འགྲོ་བ་བསྟན་པ།"
"bdr:WA0RT3294","bdr:MW23702_3394","སྐྱབས་སུ་འགྲོ་བ་བསྟན་པ།"
"bdr:WA0RT3295","bdr:MW22704_4140","ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཡི་གེར་བསྡུས་པ།"
"bdr:WA0RT3295","bdr:MW1KG13126_5392","ཐེག་པ་ཆེན་པོ་ལམ་གྱི་སྒྲུབ་ཐབས་ཡི་གེར་བསྡུས་པ།"
"bdr:WA0RT3295","bdr:MW2KG5015_4181","ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཡི་གེར་བསྡུས་པ།"
"bdr:WA0RT3295","bdr:MW23703_3954","ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཡི་གེར་བསྡུས་པ།"
"bdr:WA0RT3295","bdr:MW1KG13126_5393","ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཤིན་ཏུ་བསྡུས་པ།"
"bdr:WA0RT3295","bdr:MW2KG5015_4140","ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཡི་གེར་བསྡུས་པ།"
"bdr:WA0RT3295","bdr:MW1KG13126_5351","ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཡི་གེར་བསྡུས་པ།"
"bdr:WA0RT3295","bdr:MW22704_4181","ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཡི་གེར་བསྡུས་པ།"
"bdr:WA0RT3295","bdr:MW23702_3395","ཐེག་པ་ཆེན་པོ་ལམ་གྱི་སྒྲུབ་ཐབས་ཡི་གེར་བསྡུས་པ།"
"bdr:WA0RT3295","bdr:MW23702_3354","ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཡི་གེར་བསྡུས་པ།"
"bdr:WA0RT3295","bdr:MW1PD95844_3185","ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཡི་གེར་བསྡུས་པ།"
"bdr:WA0RT3296","bdr:MW1PD95844_3186","ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཤིན་ཏུ་བསྡུས་པ།"
"bdr:WA0RT3296","bdr:MW22704_4182","ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཤིན་ཏུ་བསྡུས་པ།"
"bdr:WA0RT3296","bdr:MW22704_4141","ཐེག་པ་ཆེན་པོ་ལམ་གྱི་སྒྲུབ་ཐབས་ཤིན་ཏུ་བསྡུས་པ།"
"bdr:WA0RT3296","bdr:MW23702_3396","ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཤིན་ཏུ་བསྡུས་པ།"
"bdr:WA0RT3296","bdr:MW23703_3955","ཐེག་པ་ཆེན་པོ་ལམ་གྱི་སྒྲུབ་ཐབས་ཤིན་ཏུ་བསྡུས་པ།"
"bdr:WA0RT3296","bdr:MW23702_3355","ཐེག་པ་ཆེན་པོའི་ལམ་གྱི་སྒྲུབ་ཐབས་ཤིན་ཏུ་བསྡུས་པ།"
"bdr:WA0RT3296","bdr:MW1KG13126_5352","ཐེག་པ་ཆེན་པོ་ལམ་གྱི་སྒྲུབ་ཐབས་ཤིན་ཏུ་བསྡུས་པ།"
